iso3,country,continent,population_country,traffic_mortality,literacy_rate,avg_height,gini,traffic_index,videos,time_of_day,start_time,end_time,vehicle_type,upload_date,fps_list,person,bicycle,car,motorcycle,bus,truck,cellphone,traffic_light,stop_sign,total_time,total_videos,speed_crossing,speed_crossing_day,speed_crossing_night,time_crossing,time_crossing_day,time_crossing_night,speed_crossing_avg,time_crossing_avg,with_trf_light_day,with_trf_light_night,without_trf_light_day,without_trf_light_night,with_trf_light_norm,without_trf_light_norm
BEL,Belgium,Europe,11555997.0,5.8,99.0,171.2,26.6,137.0,"['[T91xv0KO6T0,9A7wEMeCR6Y,-Zc-JSTfzPo,P00zkZ3_yYY,-AuNREzf1HQ,sn2F64fBPuY,0_7keNYhHNA,ripu3ZYkdvg]']","['[[0],[1],[1],[0],[0],[1],[0],[0]]']","['[[19],[0],[0],[10],[0],[232],[32],[0]]']","['[[1120],[2628],[3229],[2305],[855],[2282],[2265],[1345]]']","['[0, 0, 0, 0, 0, 0, 0, 0]']","['[22102020,13032023,08032023,05032023,02022023,15122022,21012023,21012021]']","['[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 25.0]']",3795,609,13512,190,610,1547,3,931,90,14391,8,0.0,0.9431795710949792,0.8948315908319565,0.0,3.440170940170939,3.0066666666666673,0.9247375580049602,3.270833333333334,28.0,12.0,73.0,67.0,2.405257611815688e-10,8.41840164135491e-10
BES,"Bonaire, Sint Eustatius And Saba",South America,30675.0,0.0,0.0,0.0,0.0,0.0,['[qsEz4LX7Vlo]'],"['[[0, 0, 0]]']","['[[244, 3996, 6980]]']","['[[551, 5020, 8152]]']",['[0]'],['[31012022]'],['[30.0]'],0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
BGD,Bangladesh,Asia,164689383.0,15.3,75.0,158.7,33.4,257.3,['[ZruaEnhtYLA]'],"['[[0,0]]']","['[[58,1632]]']","['[[1531,3990]]']",['[0]'],['[None]'],['[30.0]'],2519,305,1942,686,490,713,0,3,1,3831,1,0.0,0.4433391693527524,0.0,0.0,2.872549019607843,0.0,0.4433391693527524,2.872549019607843,0.0,0.0,25.0,0.0,0.0,3.962435940713905e-11
BGR,Bulgaria,Europe,6927288.0,9.2,98.0,169.4,39.0,100.2,"['[SNQAfWsEVOQ,ovpE2nduga0]']","['[[0],[1]]']","['[[0],[40]]']","['[[1823],[1010]]']","['[0, 0]']","['[None,None]']","['[30.0, 30.0]']",1198,12,2735,2,40,108,0,287,5,2793,2,0.0,0.7460216866178518,0.0,0.0,10.5,0.0,0.7460216866178518,10.5,6.0,0.0,2.0,2.0,3.1011092827921786e-10,2.0674061885281192e-10
BHS,Bahamas,North America,399440.0,7.7,0.0,169.0,0.0,135.95,['[ggeWCex3Y8Y]'],['[[0]]'],['[[0]]'],['[[1650]]'],['[0]'],['[07072021]'],['[30]'],0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
BIH,Bosnia And Herzegovina,Europe,3280815.0,13.5,98.5,175.0,33.0,90.49,['[fHVBMP2Ul14]'],['[[0]]'],['[[0]]'],['[[1168]]'],['[0]'],['[28012024]'],['[30]'],0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
BLR,Belarus,Europe,9398861.0,7.6,99.9,172.8,24.4,112.0,"['[_V-tZdN1EuA,0PcPqvk49-U,YKfJc2VP5nM,s0LOfDGeon8,mmgybHhv86s]', '[x2tVeK3e3c8]', '[ewmQfkGFeqE]', '[9D_bzVYS9v4,aQPxvEF-l8c,g_bfWE5i02k,6p3ds4hhThc,ubMmdp5HbxA]', '[VVEagSMGUP4,AhrgLkilJPM,YdvUWrdMufw,H1ArZk4dqg8,dY2n7iRu3eo]', '[tmUB1u9KgR4,gwQZGJLIssw,PuQxLuK0Cr0,pmf2HiswcDA]', '[G0ZJUdQQFRk]', '[MVgfwlf9VnA]', '[pn-BGMRus1U]', '[TRU14kksa2Q,fAe9QhZW8ks]', '[5py-m9Fg7ck,vl_35lXyKaI,cCrsi1jbK_g,Ab8cyaVTt-s,Rrq9ENpHJjA,Ua_AfIHl2LU,A8Y3KbJdXro,Lgh0uYuHP3U,Bl793RacCHc,JQ1pEFdr9a0,953wVngvrTM,K5GzOziL3Sc,xyTEe2GdRxI,VeVWK8Gypns,PNXZAlzEeGI,XRCFLsisYIs,X7Hhh-wT9zg,zGgu1aVCqPs,ycpZ6NZBZxE,PqkPIBnKgVI,Aj_s0l7o2Bs,nFAE4eb0D7I,r_dtEHHxsa4,f2KJBsEXVYY,hWiAqpzxA2c]', '[BWHZyxm8xEs,-4OwlQv98FY]', '[Mh8vi6Sh4Cg,WLEFdI9xMyM]', '[BWHZyxm8xEs]', '[YRmP1U6OPbE,SoOV-9AMaoQ]', '[xl7AoP-WraU,9cxdxUdPh38]', '[pn-BGMRus1U,uI0nNHDBJLo,r_dtEHHxsa4,dY2n7iRu3eo]', '[QE-VqiYbITY,RmQF0yInyZM]', '[aB-F4sHGrqg]']","['[[0], [0], [0], [0, 0], [0, 0]]', '[[0]]', '[[0, 0]]', '[[0, 0], [0, 0], [0], [0], [0]]', '[[0], [0], [0], [0], [0, 0, 0]]', '[[0], [0], [0], [0]]', '[[0, 0]]', '[[0, 0]]', '[[0]]', '[[0], [0]]', '[[0], [0], [0], [0], [0], [0], [0], [1], [1], [0], [0], [0, 0], [0], [0, 0], [0], [1], [0], [1], [0], [0, 0], [0], [0], [0], [0, 0], [0]]', '[[0], [0, 0, 0, 0]]', '[[0], [0]]', '[[0]]', '[[0, 0], [0, 0, 0, 0, 0]]', '[[0], [0]]', '[[0], [0, 0, 0, 0], [0, 0], [0]]', '[[0], [0, 0]]', '[[0]]']","['[[457], [511], [48], [452, 1234], [53, 2684]]', '[[158]]', '[[100, 534]]', '[[30, 426], [5, 969], [0], [15], [220]]', '[[0], [18], [21], [86], [2130, 3150, 4845]]', '[[207], [72], [1757], [0]]', '[[57, 188]]', '[[96, 391]]', '[[199]]', '[[1831], [10]]', '[[0], [5], [3], [0], [0], [0], [8], [0], [50], [0], [4], [77, 714], [4], [285, 1343], [0], [122], [9], [56], [9], [0, 896], [0], [15], [13], [1671, 3284], [0]]', '[[16], [14, 1313, 1600, 2321]]', '[[5], [57]]', '[[3660]]', '[[237, 1265], [19, 547, 1590, 2270, 2872]]', '[[70], [80]]', '[[6928], [6, 448, 634, 962], [12702, 12903], [34]]', '[[18], [65, 2123]]', '[[2072]]']","['[[1216], [2520], [2181], [1213, 2225], [2623, 3260]]', '[[1913]]', '[[491, 912]]', '[[424, 1053], [968, 1396], [1877], [1032], [1291]]', '[[600], [600], [600], [972], [3115, 4778, 4940]]', '[[2159], [1144], [2121], [2760]]', '[[168, 1035]]', '[[368, 928]]', '[[1860]]', '[[2143], [396]]', '[[1638], [1086], [926], [1275], [701], [1084], [2496], [1615], [1456], [1213], [899], [640, 958], [1240], [2203, 1911], [912], [1620], [689], [1453], [1084], [860, 1770], [524], [861], [2200], [3038, 5155], [1837]]', '[[776], [1034, 1488, 2062, 3076]]', '[[3165], [1455]]', '[[4212]]', '[[1009, 2154], [510, 1579, 2236, 2669, 3148]]', '[[1087], [1791]]', '[[7493], [419, 631, 919, 3504], [12897, 13475], [521]]', '[[4796], [1578, 3566]]', '[[3312]]']","['[0,0,0,0,0]', '[0]', '[0]', '[0,0,0,0,0]', '[0,0,0,0,0]', '[0,0,0,0]', '[0]', '[0]', '[0]', '[0,0]', '[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]', '[0,0]', '[0,0]', '[0]', '[0,0]', '[0,0]', '[0,0,0,0]', '[0,0]', '[0]']","['[19082022,27032022,22062023,4112023,7082017]', '[01042022]', '[22032020]', '[11052022,26122019,23012020,8052022,17082022]', '[21082020,16012022,13012022,15082015,22062024]', '[26012016,24052024,17062016,17062016]', '[26102022]', '[24102022]', '[13082022]', '[30082017,29082017]', '[None,8062021,5062021,4012022,12082024,10082024,30072022,14092021,8092024,28072022,21072022,14082024,17082021,4072022,21102021,8112024,26072021,21112024,16052024,4062016,31072023,23062024,28062024,18052024,30102024]', '[25082013,10082022]', '[None,6122024]', '[25082013]', '[23022022,22102022]', '[19102024,28112024]', '[13082022,19112023,28062024,22062024]', '[18112020,5042019]', '[10012025]']","['[30.0, 30.0, 30.0, 30.0, 30.0]', '[30.0]', '[30.0]', '[25.0, 30.0, 30.0, 25.0, 30.0]', '[30.0, 30.0, 30.0, 25.0, 30.0]', '[25.0, 30, 25.0, 25.0]', '[30.0]', '[30.0]', '[30.0]', '[25.0, 25.0]', '[25, 25.0, 25, 25, 25, 30.0, 25.0, 25, 30.0, 30.0, 25, 30.0, 25, None, 25.0, 30.0, 25, 30, 30.0, 25.0, 30, 30.0, 30.0, 30.0, 30.0]', '[30.0, 30.0]', '[30, 30]', '[30.0]', '[30.0, 30.0]', '[30, 30]', '[30.0, 30.0, 30.0, 30.0]', '[24.0,30.0]', '[30]']",21791,615,83517,164,4788,10255,0,5015,264,95675,67,0.0,0.9253932975985478,0.0,0.0,2.692399267399267,1.3333333333333333,0.9253932975985478,2.6351754385964905,178.0,0.0,376.0,0.0,1.9794580601618321e-10,4.181327138319376e-10
BLZ,Belize,North America,397621.0,22.6,90.92,164.0,53.3,0.0,"['[Fh-N5UiSEDw]', '[Dm8wmpZv1A0]']","['[[0, 0, 0, 0]]', '[[0]]']","['[[18, 188, 479, 594]]', '[[18]]']","['[[184, 346, 542, 960]]', '[[480]]']","['[0]', '[0]']","['[1032023]', '[02112022]']","['[30.0]', '[30]']",0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
BMU,Bermuda,North America,63903.0,0.0,0.0,173.0,0.0,0.0,"['[ru-0zIx5JbQ]', '[n1y5wKkQ0Lo,Di61A7comPI]', '[SGGgy3BB9tY]', '[ru-0zIx5JbQ,SGGgy3BB9tY]']","['[[0]]', '[[0, 0], [0]]', '[[0]]', '[[0], [0, 0]]']","['[[64]]', '[[142, 3188], [18]]', '[[1386]]', '[[1050], [179, 933]]']","['[[814]]', '[[2553, 6158], [1557]]', '[[2405]]', '[[1400], [880, 1315]]']","['[0]', '[0,3]', '[0]', '[0,0]']","['[07062022]', '[15072019,22092021]', '[08022022]', '[7062022,8022022]']","['[30]', '[30.0,30.0]', '[30]', '[30.0,30.0]']",0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
BOL,Bolivia,South America,0.0,0.0,0.0,0.0,0.0,0.0,"['[T_O4lojb7Wo,-qW4G_7D-wE,By7FwkgMu6M,Brjxeem7cIQ]', '[sGaOnQ71Skw]', '[LJDPBxG1FjU,By7FwkgMu6M,kf2JCik_5zI,h-s1JU2jW30]', '[sGaOnQ71Skw,kf2JCik_5zI]', '[v90ZGf3njp0,949WwaJWsuw]', '[EKps57wUalI,v90ZGf3njp0]', '[EKps57wUalI]', '[BjvRJHUHkLY]', '[BjvRJHUHkLY]']","['[[0], [0], [0], [0, 0]]', '[[0]]', '[[0, 0], [0], [0], [0, 0]]', '[[0], [0, 0]]', '[[0, 0, 0, 0, 0], [0, 0, 0]]', '[[0], [0, 0]]', '[[0]]', '[[0]]', '[[0]]']","['[[6], [50], [19492], [19, 998]]', '[[13]]', '[[11, 12], [11], [11450], [10, 980]]', '[[16495], [43, 2169]]', '[[18750, 19397, 19811, 20880, 21264], [15, 377, 981]]', '[[15214], [60, 568]]', '[[83]]', '[[17156]]', '[[360]]']","['[[801], [1437], [20417], [457, 1370]]', '[[3250]]', '[[3229, 3239], [3686], [16597], [877, 1356]]', '[[17277], [2033, 2847]]', '[[19218, 19560, 20423, 21094, 21346], [278, 476, 1560]]', '[[16342], [367, 660]]', '[[2661]]', '[[17331]]', '[[766]]']","['[0,0,0,0]', '[0]', '[0,0,0,0]', '[0,0]', '[0,0]', '[0,0]', '[0]', '[0]', '[0]']","['[14112022,6082023,22082022,26082022]', '[19082022]', '[22112022,22082022,21082022,8092023]', '[19082022,21082022]', '[31082022,3092022]', '[30082022,31082022]', '[30082022]', '[27082022]', '[27082022]']","['[30.0,30.0,30.0,30.0]', '[30]', '[30.0,30.0,30.0,30.0]', '[30.0,30.0]', '[30.0,30.0]', '[30.0,30.0]', '[30]', '[30]', '[30]']",0,0,0,0,0,0,0,0,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
BRA,Brazil,South America,212559409.0,16.0,94.69,169.0,53.4,0.0,"['[949WwaJWsuw,HQXYp2eOngM]', '[xEnN-LERkVE]', '[HQXYp2eOngM]', '[ncnztMwgIiI]', '[XeTyFFjDmCk,ncnztMwgIiI]', '[q83bl_GcsCo,fG_idt30MZA]', '[Ic2ERD7kt4o,WcjGyIjHLDA,An9UjXV1slc]']","['[[0], [0, 0]]', '[[0]]', '[[0]]', '[[0, 0]]', '[[0, 0, 0, 0, 0, 0, 0], [0]]', '[[0],[1]]', '[[0],[1],[0,0,1,0]]']","['[[19230], [40, 585]]', '[[19]]', '[[30844]]', '[[30722, 31159]]', '[[12461, 13434, 14090, 14500, 15390, 15767, 15892], [50]]', '[[5],[5]]', '[[30],[20],[108,2593,3892,7042]]']","['[[19901], [519, 836]]', '[[4471]]', '[[32982]]', '[[30954, 31783]]', '[[12666, 13792, 14286, 15249, 15511, 15807, 16301], [498]]', '[[2469],[4237]]', '[[3829],[2626],[2408,3887,7012,8637]]']","['[0,0]', '[0]', '[0]', '[0]', '[0,0]', '[0, 0]', '[0, 0, 0]']","['[3092022,6092022]', '[08052024]', '[06092022]', '[20112022]', '[12112022,20112022]', '[None,None]', '[None,None,None]']","['[30.0,30.0]', '[30]', '[30]', '[30.0]', '[30.0,30.0]', '[30.0, 30.0]', '[30.0, 30.0, 30]']",10903,712,18407,1827,1039,1705,1,1997,30,22492,12,0.0,0.7661849953984493,0.7780291388803554,0.0,3.3364197530864215,3.3604651162790726,0.7689423621349777,3.343267108167774,133.0,59.0,116.0,21.0,4.015991823995429e-11,2.8655774994134047e-11
BRB,Barbados,North America,287371.0,8.2,99.5,171.0,0.0,157.01,"['[hhPe3PFayh4,VlciVJuF9Bw]', '[VlciVJuF9Bw]', '[VlciVJuF9Bw]']","['[[0], [0]]', '[[0]]', '[[0]]']","['[[358], [26]]', '[[837]]', '[[1992]]']","['[[3058], [836]]', '[[1585]]', '[[4134]]']","['[0,0]', '[0]', '[0]']","['[27032024,8082024]', '[08082024]', '[08082024]']","['[30.0,30.0]', '[30]', '[30]']",0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
BTN,Bhutan,Asia,758288.0,16.2,72.1,161.0,0.0,0.0,"['[A0Z7fm_5RNM]', '[0huxbfJBSRA,I7bwHxoZMgs,UaECFf5wB-A]']","['[[0, 0]]', '[[0, 0, 0, 0, 0], [0], [0, 0]]']","['[[606, 1425]]', '[[0, 466, 818, 1152, 1275], [0], [92, 1118]]']","['[[1197, 1804]]', '[[363, 708, 1102, 1173, 1497], [1212], [892, 1377]]']","['[0]', '[0,0,0]']","['[10052023]', '[7052015,14052023,12062020]']","['[30.0]', '[30.0,30.0,30.0]']",0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CAN,Canada,North America,38005238.0,5.3,99.0,171.7,31.7,139.4,"['[mhJaRDYV1Cg,sjxuc88IJd8,AxGSLbEQgeQ,GqJyOTr3iE0,8DIotaeYB_E,OMWYjKDXMqM]', '[GK1MGaCibBY,1mRRtsidJ-k,P1kSChfC0hU,ikpnrNfa2IM,B-Y012ZfBI8,Gmfidadvlbo]', '[3ai7SUaPoHM,lmLWoDdQgtQ,oAsf9lqI1E4,iwD2qmNcm6k,qBH_yfaRqRw,q2vQ9woF8EQ,Ih1i-wzVP80,_e0RQL7NJZg,9mecWLY_MC4,tQtUvSZiZGg,STbVEZMJdC0,mtz_eM73GS0,85WR7ShMImc]', '[DlttaYstTFY]']","['[[0], [0], [0], [0], [0], [0]]', '[[0],[0],[0],[0],[0],[0]]', '[[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[1],[0]]', '[[0]]']","['[[25], [25], [25], [25], [25], [25]]', '[[25],[25],[25],[25],[25],[25]]', '[[27],[25],[25],[27],[26],[26],[25],[25],[25],[25],[25],[18],[41]]', '[[76]]']","['[[2449], [2478], [2185], [2413], [2366], [2294]]', '[[2290],[2215],[2087],[2086],[2503],[2257]]', '[[3250],[2134],[2256],[2335],[2275],[2618],[2148],[2505],[2204],[2409],[2354],[5002],[5194]]', '[[3240]]']","['[0, 0, 0, 0, 0, 0]', '[0, 0, 0, 0, 0, 0]', '[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', '[0]']","['[None,None,None,None,None,None]', '[None,None,None,None,None,None]', '[29082023,03042024,19032024,28022024,27012024,30122023,09122023,25112023,14112023,24102023,07102023,25082023,03082024]', '[None]']","['[30, 30, 30, 30, 30, 30]', '[30, 30, 30, 30, 30, 30]', '[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30]', '[30.0]']",52973,6030,55027,1378,2022,6528,3,20360,410,64490,26,0.0,0.6558845218749486,0.6088584148159186,0.0,3.133043320645276,2.9329501915708804,0.6514818062886895,3.115747640337804,702.0,79.0,202.0,3.0,3.1865093737629356e-10,8.3640771014264e-11
CHE,Switzerland,Europe,8654622.0,2.2,99.0,171.5,33.7,117.8,"['[w4rKX6uRT5I,yng37suNfjw,m59XhZj5ZzQ]', '[kVV99gWKzr0]', '[PiisukCaTkQ,1ie5X6d_z0c,_RcHdle6sW0]', '[J2ijH7j7GDU,p-om3QeH31c,uU-2ehwqto0,q5jwBoCuTms,5P41ktY2UVM]']","['[[0],[0],[1]]', '[[0]]', '[[1],[0],[1]]', '[[0],[0],[1],[1],[1]]']","['[[22],[69],[40]]', '[[0]]', '[[85],[45],[5]]', '[[0],[18],[81],[17],[5]]']","['[[3978],[4243],[2069]]', '[[1636]]', '[[1276],[2334],[3270]]', '[[2340],[915],[2147],[1662],[3052]]']","['[0, 0, 0]', '[0]', '[0, 0, 0]', '[0, 0, 0, 0, 0]']","['[None,None,None]', '[20022021]', '[21022022,30072022,02122019]', '[26112020,04062023,19122021,20122021,16012021]']","['[30.0, 30, 25.0]', '[24.0]', '[30.0, 30.0, 30.0]', '[24.0, 30.0, 30.0, 30.0, 25.0]']",8653,1863,13127,1733,571,1077,0,2625,90,18966,12,0.0,0.8616439855249071,0.779663958091851,0.0,3.540619765494136,1.7878787878787883,0.8500897534705837,3.448809523809522,158.0,18.0,95.0,6.0,1.072232130742493e-09,6.153150295738169e-10
CHL,Chile,South America,19116209.0,14.9,97.0,166.1,43.0,130.1,['[VMEsuZRIYs0]'],['[[0]]'],['[[27]]'],['[[2851]]'],['[0]'],['[None]'],['[30.0]'],2078,76,3157,220,282,424,0,551,10,2824,1,0.0,0.781383124540347,0.0,0.0,2.9999999999999996,0.0,0.781383124540347,2.9999999999999996,43.0,0.0,1.0,0.0,7.965297353248301e-10,1.8523947333135587e-11
CHN,China,Asia,1402112000.0,17.4,97.0,169.6,35.7,146.7,"['[F2rBHrBbNFM]', '[f_mzzHRtAjw]', '[Mpa_W1x__Dk]', '[TutD2FP14lE,zReauejtek8]', '[_8WCiRW0vZw]', '[GESrusS3fO8]', '[eDgNu3SpFgM]', '[ArC_vEqSyX4,_FNUeJX4zMc]', '[DR729z5_GPU]', '[ZmcQZX_IyW0]', '[HkvdYOWtooU]', '[1frHQsvfVSk]', '[qVU2ryVnM9s]', '[EXy9LDHj3QE]', '[v2mU_-ngq94]', '[LFzv3Fv7CIk,FJVu-XHDIqo]', '[BvL1Hf2gD-g]', '[ULcuZ3Q02SI,XaR6qEt-BIY]', '[bphPeweI7Rg]', '[g07YfCOXmCE]', '[bh3HnAo71Po]', '[TQ3FhZriHVs]', '[vvl6R-dyu08]', '[1PLGBTgF_jM]', '[rSqSgrCGwRA]', '[AmvltaZF3JE]', '[WvvJb_TrOD0,8T044v8EG5E,MAiltiE8tgI]', '[jiA4PDQsSAo]', '[6yMwniU4KUI]', '[EZOP5cwrBXs]', '[JHpKb8QQtOo]', '[m-C0tPbyT7Q]', '[gKaSXK6yC1U]', '[4b2Y4WN3frY]', '[GZZUDsUulZw]', '[wkpZ7zcYjz8]', '[FZpWNwWtPpk]']","['[[0]]', '[[0]]', '[[0]]', '[[1],[0]]', '[[0]]', '[[1]]', '[[0]]', '[[0],[0]]', '[[1]]', '[[0]]', '[[0]]', '[[1]]', '[[0]]', '[[1]]', '[[1]]', '[[1],[0]]', '[[0]]', '[[0],[1]]', '[[0]]', '[[0]]', '[[0]]', '[[0]]', '[[0]]', '[[0]]', '[[0]]', '[[1]]', '[[0],[1],[0]]', '[[0]]', '[[0]]', '[[0]]', '[[1]]', '[[0]]', '[[1]]', '[[1]]', '[[1]]', '[[1]]', '[[0]]']","['[[102]]', '[[52]]', '[[50]]', '[[113],[55]]', '[[60]]', '[[87]]', '[[52]]', '[[58],[85]]', '[[52]]', '[[67]]', '[[36]]', '[[86]]', '[[52]]', '[[109]]', '[[68]]', '[[62],[100]]', '[[70]]', '[[32],[26]]', '[[52]]', '[[47]]', '[[401]]', '[[58]]', '[[47]]', '[[57]]', '[[123]]', '[[55]]', '[[0],[76],[109]]', '[[67]]', '[[109]]', '[[104]]', '[[62]]', '[[58]]', '[[107]]', '[[121]]', '[[88]]', '[[75]]', '[[48]]']","['[[2820]]', '[[3781]]', '[[3336]]', '[[8466],[2036]]', '[[6903]]', '[[6464]]', '[[3834]]', '[[5590],[2710]]', '[[2660]]', '[[3068]]', '[[3201]]', '[[6154]]', '[[3412]]', '[[9153]]', '[[7617]]', '[[5575],[3664]]', '[[7963]]', '[[1953],[3006]]', '[[3806]]', '[[4154]]', '[[6676]]', '[[7628]]', '[[2793]]', '[[4764]]', '[[9701]]', '[[5303]]', '[[2327],[5612],[8380]]', '[[9338]]', '[[5395]]', '[[7342]]', '[[5062]]', '[[2906]]', '[[12205]]', '[[5805]]', '[[4784]]', '[[7239]]', '[[3391]]']","['[0]', '[0]', '[0]', '[0, 0]', '[0]', '[0]', '[0]', '[0,0]', '[0]', '[0]', '[0]', '[0]', '[0]', '[0]', '[0]', '[0,0]', '[0]', '[0, 0]', '[0]', '[0]', '[0]', '[0]', '[0]', '[0]', '[0]', '[0]', '[0, 0, 0]', '[0]', '[0]', '[0]', '[0]', '[0]', '[0]', '[0]', '[0]', '[0]', '[0]']","['[None]', '[None]', '[None]', '[None,None]', '[None]', '[None]', '[None]', '[01102023,06092023]', '[None]', '[None]', '[None]', '[None]', '[None]', '[None]', '[None]', '[None,28072023]', '[None]', '[None,None]', '[None]', '[None]', '[None]', '[None]', '[None]', '[None]', '[26112022]', '[None]', '[None,None,None]', '[None]', '[None]', '[None]', '[None]', '[None]', '[None]', '[None]', '[None]', '[None]', '[None]']","['[30]', '[30]', '[30]', '[30, 30]', '[30]', '[30]', '[30]', '[30, 30]', '[30]', '[30]', '[30]', '[30]', '[30]', '[30]', '[30]', '[30, 30]', '[30]', '[30.0, 30.0]', '[30]', '[30]', '[30]', '[30]', '[30]', '[30]', '[None]', '[30]', '[30, 30, None]', '[30]', '[30]', '[30]', '[30]', '[30]', '[30]', '[30]', '[30]', '[30]', '[30]']",108518,6918,262316,32691,12606,15860,15,28872,652,224639,43,0.0,0.9708158438521466,0.8688116082111984,0.0,2.2984397163120582,2.873596876525135,0.9306815513143729,2.5098672407606757,697.0,361.0,998.0,527.0,3.3590603323083267e-12,4.841745753090924e-12
COL,Colombia,South America,50882884.0,15.4,95.6,164.9,54.8,199.9,"['[vA_wopwxHHA]', '[eJwtHqAJfXg]']","['[[0]]', '[[0, 0, 0]]']","['[[271]]', '[[1735, 4870, 5448]]']","['[[2390]]', '[[3859, 5207, 5810]]']","['[0]', '[0]']","['[08022023]', '[5122023]']","['[30]', '[30.0]']",3189,230,3000,734,216,635,0,103,16,4243,2,0.0,0.7723908491746995,0.0,0.0,3.385281385281384,0.0,0.7723908491746995,3.385281385281384,17.0,0.0,53.0,0.0,7.874158831891799e-11,2.4548848122956784e-10
CPV,Cabo Verde,Africa,522331.0,26.8,91.0,0.0,0.0,66.27,"['[AB1avKPX7ts]', '[o4VdiDDXfcI]']","['[[0, 0]]', '[[0]]']","['[[25, 188]]', '[[1222]]']","['[[173, 571]]', '[[1560]]']","['[0]', '[0]']","['[6102023]', '[30012023]']","['[30.0]', '[30]']",0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CRI,Costa Rica,North America,5094114.0,14.8,98.04,167.0,48.2,0.0,"['[ZPOuwPi0Ghs,W473hGI1Wm4,nGEn_LbhrNI]']","['[[0], [0, 0], [0]]']","['[[0], [55, 724], [1507]]']","['[[475], [706, 860], [2259]]']","['[0,0,0]']","['[21052023,27062021,20112023]']","['[30.0,30.0,30.0]']",0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CUB,Cuba,North America,11326616.0,8.9,99.8,166.8,,228.38,['[vCywf9saDlY]'],['[[0]]'],['[[0]]'],['[[3202]]'],['[0]'],['[11082023]'],['[30]'],0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CUW,Curaçao,North America,155014.0,0.0,0.0,0.0,0.0,0.0,"['[eyVN6fypLyU,LEnrbnRkWaw,2Uqd0xcNox0]']","['[[0, 0], [0], [0]]']","['[[0, 154], [20], [0]]']","['[[62, 845], [589], [1625]]']","['[0,0,0]']","['[23062024,15072023,20072024]']","['[30.0,30.0,30.0]']",0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
